-5.02151	1.58094	
-5.02113	-0.0221612	
-5.02074	-1.83755	
-5.02036	-2.04138	
-5.01998	-0.150028	
-5.0196	2.34131	
-5.01921	3.21934	
-5.01883	1.84199	
-5.01845	-0.0278559	
-5.01807	-0.329757	
-5.01768	0.978258	
-5.0173	1.74021	
-5.01692	1.06355	
-5.01654	0.25642	
-5.01616	0.816181	
-5.01577	2.0808	
-5.01539	1.9821	
-5.01501	0.209568	
-5.01463	-1.26641	
-5.01424	-0.926603	
-5.01386	0.319757	
-5.01348	0.259386	
-5.0131	-1.36695	
-5.01271	-2.65543	
-5.01233	-1.9738	
-5.01195	0.0993776	
-5.01157	1.57229	
-5.01119	1.27053	
-5.0108	-0.147806	
-5.01042	-1.13589	
-5.01004	-0.94698	
-5.00966	0.0426273	
-5.00927	0.942916	
-5.00889	1.55361	
-5.00851	2.12265	
-5.00813	2.60386	
-5.00775	2.50824	
-5.00736	1.54816	
-5.00698	0.473999	
-5.0066	0.378848	
-5.00622	1.36337	
-5.00583	2.53684	
-5.00545	3.06577	
-5.00507	2.78619	
-5.00469	1.66593	
-5.0043	-0.275736	
-5.00392	-2.37487	
-5.00354	-3.20314	
-5.00316	-2.14845	
-5.00278	-0.386585	
-5.00239	0.362835	
-5.00201	-0.0015583	
-5.00163	-0.239698	
-5.00125	0.257374	
-5.00086	0.550266	
-5.00048	0.231398	
-5.0001	0.363455	
-4.99972	2.02955	
-4.99933	3.75026	
-4.99895	3.25838	
-4.99857	0.385569	
-4.99819	-2.18234	
-4.99781	-2.60257	
-4.99742	-1.54413	
-4.99704	-0.671928	
-4.99666	-0.177172	
-4.99628	0.934113	
-4.99589	2.35839	
-4.99551	2.65984	
-4.99513	1.39408	
-4.99475	0.301306	
-4.99436	0.760059	
-4.99398	1.76874	
-4.9936	1.60878	
-4.99322	-0.191345	
-4.99284	-2.15093	
-4.99245	-2.63424	
-4.99207	-1.47077	
-4.99169	0.0109005	
-4.99131	0.657961	
-4.99092	0.504742	
-4.99054	0.912931	
-4.99016	2.29406	
-4.98978	3.85549	
-4.9894	3.49605	
-4.98901	0.65202	
-4.98863	-3.00796	
-4.98825	-5.0557	
-4.98787	-4.58424	
-4.98748	-2.4651	
-4.9871	-0.249046	
-4.98672	1.00777	
-4.98634	0.88229	
-4.98595	-0.306084	
-4.98557	-1.45354	
-4.98519	-1.53624	
-4.98481	-0.809368	
-4.98443	-0.385401	
-4.98404	-0.859047	
-4.98366	-1.18001	
-4.98328	-0.23436	
-4.9829	1.4502	
-4.98251	1.85932	
-4.98213	0.0925865	
-4.98175	-2.38588	
-4.98137	-3.04389	
-4.98098	-1.55088	
-4.9806	0.0626221	
-4.98022	-0.176273	
-4.97984	-1.1381	
-4.97946	-0.396667	
-4.97907	2.41441	
-4.97869	4.51678	
-4.97831	3.55389	
-4.97793	0.769587	
-4.97754	-0.482458	
-4.97716	0.858833	
-4.97678	2.58424	
-4.9764	2.5765	
-4.97602	1.39405	
-4.97563	0.866495	
-4.97525	1.23961	
-4.97487	1.22004	
-4.97449	0.369741	
-4.9741	-0.406761	
-4.97372	-0.158262	
-4.97334	0.723667	
-4.97296	1.21534	
-4.97257	0.978998	
-4.97219	0.206446	
-4.97181	-0.781025	
-4.97143	-1.22898	
-4.97105	-0.486984	
-4.97066	1.06014	
-4.97028	1.71884	
-4.9699	0.458527	
-4.96952	-1.87848	
-4.96913	-3.40352	
-4.96875	-3.5022	
-4.96837	-3.15096	
-4.96799	-3.44111	
-4.9676	-4.02064	
-4.96722	-3.66474	
-4.96684	-2.13597	
-4.96646	-0.391542	
-4.96608	0.530945	
-4.96569	0.815323	
-4.96531	1.36347	
-4.96493	2.27439	
-4.96455	2.69048	
-4.96416	1.88988	
