-5.02151	1.26589	
-5.02113	-0.203042	
-5.02074	-1.44869	
-5.02036	-1.6086	
-5.01998	-0.522659	
-5.0196	0.692325	
-5.01921	0.798244	
-5.01883	-0.161297	
-5.01845	-0.958865	
-5.01807	-0.869217	
-5.01768	-0.16097	
-5.0173	-0.222986	
-5.01692	-0.761422	
-5.01654	-0.580321	
-5.01616	1.06786	
-5.01577	3.26868	
-5.01539	4.01752	
-5.01501	2.46967	
-5.01463	0.31808	
-5.01424	-0.109643	
-5.01386	1.50325	
-5.01348	2.81945	
-5.0131	1.93778	
-5.01271	-0.30286	
-5.01233	-1.5028	
-5.01195	-0.619351	
-5.01157	1.04396	
-5.01119	1.8573	
-5.0108	1.58282	
-5.01042	0.966842	
-5.01004	0.713309	
-5.00966	1.12257	
-5.00927	2.42371	
-5.00889	4.18913	
-5.00851	5.03309	
-5.00813	4.2616	
-5.00775	2.58768	
-5.00736	1.54969	
-5.00698	1.61452	
-5.0066	1.75674	
-5.00622	1.2281	
-5.00583	0.707945	
-5.00545	1.18695	
-5.00507	2.49148	
-5.00469	3.26109	
-5.0043	2.69289	
-5.00392	1.47509	
-5.00354	0.836901	
-5.00316	1.12167	
-5.00278	1.66302	
-5.00239	1.45121	
-5.00201	0.292271	
-5.00163	-1.07546	
-5.00125	-1.6504	
-5.00086	-1.19265	
-5.00048	-0.0237083	
-5.0001	1.21294	
-4.99972	2.06704	
-4.99933	2.46857	
-4.99895	2.6909	
-4.99857	3.08111	
-4.99819	3.78865	
-4.99781	4.53668	
-4.99742	4.84187	
-4.99704	4.55739	
-4.99666	4.21347	
-4.99628	4.19532	
-4.99589	3.84904	
-4.99551	2.18389	
-4.99513	-0.686367	
-4.99475	-3.09202	
-4.99436	-3.07914	
-4.99398	-0.579145	
-4.9936	2.28951	
-4.99322	3.32244	
-4.99284	2.12769	
-4.99245	0.368761	
-4.99207	-0.174778	
-4.99169	0.882542	
-4.99131	2.33831	
-4.99092	2.97599	
-4.99054	2.49878	
-4.99016	1.36909	
-4.98978	-0.0485821	
-4.9894	-1.26694	
-4.98901	-1.77246	
-4.98863	-0.987114	
-4.98825	1.05439	
-4.98787	3.33774	
-4.98748	4.49523	
-4.9871	3.55389	
-4.98672	0.842093	
-4.98634	-2.35689	
-4.98595	-4.19094	
-4.98557	-3.86503	
-4.98519	-2.02432	
-4.98481	-0.112017	
-4.98443	0.82354	
-4.98404	0.878061	
-4.98366	0.834175	
-4.98328	1.13358	
-4.9829	1.95159	
-4.98251	3.02689	
-4.98213	4.02499	
-4.98175	4.13682	
-4.98137	3.28956	
-4.98098	1.99201	
-4.9806	1.62444	
-4.98022	2.65484	
-4.97984	3.70161	
-4.97946	4.14578	
-4.97907	3.98327	
-4.97869	3.90034	
-4.97831	3.98669	
-4.97793	3.95959	
-4.97754	3.5885	
-4.97716	3.06133	
-4.97678	2.43509	
-4.9764	1.73693	
-4.97602	1.22387	
-4.97563	1.23295	
-4.97525	1.54207	
-4.97487	1.55251	
-4.97449	1.10453	
-4.9741	0.515263	
-4.97372	-0.0607262	
-4.97334	-0.74139	
-4.97296	-1.23197	
-4.97257	-0.462624	
-4.97219	1.67982	
-4.97181	3.4985	
-4.97143	3.10526	
-4.97105	1.10521	
-4.97066	0.0133209	
-4.97028	0.828148	
-4.9699	1.79379	
-4.96952	1.19843	
-4.96913	0.0625935	
-4.96875	0.633131	
-4.96837	2.85654	
-4.96799	4.09463	
-4.9676	3.1295	
-4.96722	1.75891	
-4.96684	2.18526	
-4.96646	3.87392	
-4.96608	4.83297	
-4.96569	4.45955	
-4.96531	4.07962	
-4.96493	4.31249	
-4.96455	4.39949	
-4.96416	3.66358	
-4.96378	2.98513	
-4.9634	3.39682	
-4.96302	4.44638	
-4.96263	4.98246	
-4.96225	4.865	
-4.96187	5.03664	
-4.96149	5.77002	
-4.96111	6.08693	
-4.96072	5.11414	
-4.96034	3.31656	
-4.95996	2.11136	
-4.95958	2.27283	
-4.95919	3.08905	
-4.95881	3.01851	
-4.95843	1.2218	
-4.95805	-1.38633	
-4.95767	-2.99185	
-4.95728	-2.5162	
-4.9569	-0.814173	
-4.95652	0.414	
-4.95614	0.504736	
-4.95575	0.312344	
-4.95537	0.774298	
-4.95499	1.52505	
-4.95461	1.46626	
-4.95422	0.321262	
-4.95384	-0.698605	
-4.95346	-0.436581	
-4.95308	0.745089	
-4.9527	1.19995	
-4.95231	0.184511	
-4.95193	-1.03887	
-4.95155	-0.950649	
-4.95117	0.362549	
-4.95078	1.2755	
-4.9504	1.29146	
-4.95002	1.65155	
-4.94964	3.2246	
-4.94925	4.73659	
-4.94887	4.42463	
-4.94849	2.84249	
-4.94811	2.15632	
-4.94773	2.82604	
-4.94734	2.73557	
-4.94696	0.505848	
-4.94658	-2.11099	
-4.9462	-2.42085	
-4.94581	-0.369036	
-4.94543	1.66904	
-4.94505	1.89666	
-4.94467	0.8545	
-4.94428	-0.0582237	
-4.9439	-0.17197	
-4.94352	0.205223	
-4.94314	0.749943	
-4.94276	1.11265	
-4.94237	1.16667	
-4.94199	1.24948	
-4.94161	1.69022	
-4.94123	2.1409	
-4.94084	1.86102	
-4.94046	0.838675	
-4.94008	-0.09972	
-4.9397	-0.406816	
-4.93932	-0.492851	
-4.93893	-0.513245	
-4.93855	0.331347	
-4.93817	2.30543	
-4.93779	4.03765	
-4.9374	3.81372	
-4.93702	2.24614	
-4.93664	1.55693	
-4.93626	2.8427	
-4.93587	4.52091	
-4.93549	4.77035	
-4.93511	3.60985	
-4.93473	2.6606	
-4.93435	2.69042	
-4.93396	3.21777	
-4.93358	3.48207	
-4.9332	3.76301	
-4.93282	4.66966	
-4.93243	6.08171	
-4.93205	6.85765	
-4.93167	6.24744	
-4.93129	4.52742	
-4.9309	2.84855	
-4.93052	2.24973	
-4.93014	2.75951	
-4.92976	3.75215	
-4.92938	4.5361	
-4.92899	4.66718	
-4.92861	4.25651	
-4.92823	3.91081	
-4.92785	4.3465	
-4.92746	5.6154	
-4.92708	6.93316	
-4.9267	7.31751	
-4.92632	6.81049	
-4.92594	6.25884	
-4.92555	6.12077	
-4.92517	5.81582	
-4.92479	4.87022	
-4.92441	3.74243	
-4.92402	3.1567	
-4.92364	3.21484	
-4.92326	3.39776	
-4.92288	3.52343	
-4.92249	3.75908	
-4.92211	3.98848	
-4.92173	3.79732	
-4.92135	3.21348	
-4.92097	2.89459	
-4.92058	3.17532	
-4.9202	3.39339	
-4.91982	2.6773	
-4.91944	1.47572	
-4.91905	1.05756	
-4.91867	2.07521	
-4.91829	3.77498	
-4.91791	4.84319	
-4.91752	4.7417	
-4.91714	3.94517	
-4.91676	3.4207	
-4.91638	3.61766	
-4.916	4.12844	
-4.91561	4.10448	
-4.91523	3.14229	
-4.91485	1.64617	
-4.91447	0.616352	
-4.91408	0.504517	
-4.9137	0.948454	
-4.91332	1.51834	
-4.91294	2.35764	
-4.91255	3.53044	
-4.91217	4.53993	
-4.91179	4.70829	
-4.91141	4.20586	
-4.91103	3.84548	
-4.91064	3.89657	
-4.91026	3.78435	
-4.90988	3.06575	
-4.9095	2.30831	
-4.90911	2.27718	
-4.90873	2.92612	
-4.90835	3.41109	
-4.90797	3.18672	
-4.90759	2.3422	
-4.9072	1.38459	
-4.90682	0.821846	
-4.90644	1.00684	
-4.90606	1.87268	
-4.90567	2.65446	
-4.90529	2.68616	
-4.90491	2.40452	
-4.90453	2.91048	
-4.90414	4.69307	
-4.90376	6.51637	
-4.90338	6.65589	
-4.903	4.79707	
-4.90262	2.41798	
-4.90223	1.35401	
-4.90185	2.15765	
-4.90147	3.72884	
-4.90109	4.30493	
-4.9007	3.05926	
-4.90032	0.877241	
-4.89994	-0.55547	
-4.89956	-0.406101	
-4.89917	0.332603	
-4.89879	0.288366	
-4.89841	-0.675156	
-4.89803	-1.29519	
-4.89765	-0.415447	
-4.89726	1.55277	
-4.89688	3.15548	
-4.8965	3.3637	
-4.89612	2.62599	
-4.89573	1.8975	
-4.89535	1.62323	
-4.89497	1.50932	
-4.89459	1.3248	
-4.89421	1.44804	
-4.89382	2.30556	
-4.89344	3.41187	
-4.89306	3.42542	
-4.89268	1.76487	
-4.89229	-0.411606	
-4.89191	-1.02784	
-4.89153	0.384743	
-4.89115	2.06407	
-4.89076	1.95381	
-4.89038	-0.00733375	
-4.89	-1.84731	
-4.88962	-2.04785	
-4.88924	-1.0689	
-4.88885	-0.515671	
-4.88847	-1.01439	
-4.88809	-1.74891	
-4.88771	-1.66507	
-4.88732	-0.913551	
-4.88694	-0.342995	
-4.88656	-0.419994	
-4.88618	-0.904613	
-4.88579	-1.63654	
-4.88541	-2.71791	
-4.88503	-3.71332	
-4.88465	-3.49038	
-4.88427	-1.59456	
-4.88388	0.66378	
-4.8835	1.60665	
-4.88312	1.15197	
-4.88274	0.924129	
-4.88235	1.73092	
-4.88197	2.33508	
-4.88159	1.07961	
-4.88121	-1.56918	
-4.88082	-3.58176	
-4.88044	-3.71706	
-4.88006	-2.49866	
-4.87968	-1.09512	
-4.8793	-0.0615959	
-4.87891	0.367252	
-4.87853	-0.246105	
-4.87815	-1.75538	
-4.87777	-3.0675	
-4.87738	-3.24734	
-4.877	-2.73818	
-4.87662	-2.80161	
-4.87624	-3.74856	
-4.87586	-4.35137	
-4.87547	-3.45795	
-4.87509	-1.5032	
-4.87471	-0.0123978	
-4.87433	0.0333443	
-4.87394	-0.93956	
-4.87356	-1.9922	
-4.87318	-2.84185	
-4.8728	-3.71653	
-4.87241	-4.65469	
-4.87203	-5.05546	
-4.87165	-4.42429	
-4.87127	-3.10294	
-4.87089	-2.00199	
-4.8705	-1.52837	
-4.87012	-1.38114	
-4.86974	-1.3099	
-4.86936	-1.6944	
-4.86897	-2.43733	
-4.86859	-2.55983	
-4.86821	-1.06567	
-4.86783	1.26628	
-4.86744	2.33656	
-4.86706	1.425	
-4.86668	0.334503	
-4.8663	1.16425	
-4.86592	3.35165	
-4.86553	4.30905	
-4.86515	2.80164	
-4.86477	0.60994	
-4.86439	0.14254	
-4.864	1.52574	
-4.86362	2.89211	
-4.86324	2.72829	
-4.86286	1.40676	
-4.86247	0.0732574	
-4.86209	-0.559959	
-4.86171	-0.487511	
-4.86133	0.174667	
-4.86095	0.996819	
-4.86056	1.22527	
-4.86018	0.39257	
-4.8598	-1.03131	
-4.85942	-2.00375	
-4.85903	-1.83028	
-4.85865	-0.63533	
-4.85827	0.887871	
-4.85789	2.17535	
-4.85751	2.97399	
-4.85712	3.11909	
-4.85674	2.86465	
-4.85636	2.44762	
-4.85598	1.95378	
-4.85559	1.18645	
-4.85521	0.145081	
-4.85483	-0.731461	
-4.85445	-0.839775	
-4.85406	0.0665054	
-4.85368	1.45753	
-4.8533	2.49969	
-4.85292	2.60649	
-4.85254	1.79918	
-4.85215	0.55859	
-4.85177	-0.371723	
-4.85139	-0.276112	
-4.85101	0.880409	
-4.85062	2.22283	
-4.85024	2.61607	
-4.84986	1.72896	
-4.84948	0.488968	
-4.84909	-0.00551605	
-4.84871	0.181931	
-4.84833	0.0546951	
-4.84795	-0.715294	
-4.84757	-1.63419	
-4.84718	-2.11438	
-4.8468	-2.38777	
-4.84642	-2.60132	
-4.84604	-2.1921	
-4.84565	-0.813816	
-4.84527	0.411728	
-4.84489	-0.015873	
-4.84451	-1.77268	
-4.84413	-2.55364	
-4.84374	-0.709534	
-4.84336	2.35427	
-4.84298	3.80583	
-4.8426	2.40678	
-4.84221	-0.262913	
-4.84183	-1.85608	
-4.84145	-1.29497	
-4.84107	0.485512	
-4.84068	1.64877	
-4.8403	0.960682	
-4.83992	-1.10357	
-4.83954	-2.46994	
-4.83916	-1.69574	
-4.83877	0.168392	
-4.83839	0.534164	
-4.83801	-1.58893	
-4.83763	-3.98883	
-4.83724	-3.66362	
-4.83686	-0.640877	
-4.83648	2.07722	
-4.8361	1.8949	
-4.83571	-0.625141	
-4.83533	-2.79554	
-4.83495	-2.87749	
-4.83457	-1.34373	
-4.83419	0.174347	
-4.8338	0.601925	
-4.83342	-0.0956917	
-4.83304	-1.19381	
-4.83266	-1.59496	
-4.83227	-1.01532	
-4.83189	-0.315697	
-4.83151	-1.06579	
-4.83113	-3.62114	
-4.83074	-6.35114	
-4.83036	-7.09014	
-4.82998	-5.46114	
-4.8296	-3.29911	
-4.82922	-2.52186	
-4.82883	-3.41903	
-4.82845	-4.63955	
-4.82807	-4.92234	
-4.82769	-4.17548	
-4.8273	-3.19328	
-4.82692	-2.5577	
-4.82654	-1.9645	
-4.82616	-0.694221	
-4.82578	1.13223	
-4.82539	2.07804	
-4.82501	0.73777	
-4.82463	-2.10058	
-4.82425	-3.85507	
-4.82386	-3.18954	
-4.82348	-2.00906	
-4.8231	-3.26972	
-4.82272	-6.72545	
-4.82233	-8.88922	
-4.82195	-7.31253	
-4.82157	-3.86045	
-4.82119	-2.37407	
-4.82081	-3.75024	
-4.82042	-5.22946	
-4.82004	-3.99907	
-4.81966	-0.757584	
-4.81928	1.19669	
-4.81889	0.0481987	
-4.81851	-2.73888	
-4.81813	-4.04231	
-4.81775	-2.48235	
-4.81736	0.301754	
-4.81698	1.73617	
-4.8166	0.862022	
-4.81622	-0.932114	
-4.81584	-1.79418	
-4.81545	-1.37091	
-4.81507	-0.421848	
-4.81469	0.23708	
-4.81431	0.479103	
-4.81392	0.143963	
-4.81354	-0.554337	
-4.81316	-1.12849	
-4.81278	-1.1045	
-4.8124	-0.868101	
-4.81201	-1.32032	
-4.81163	-2.43475	
-4.81125	-3.0922	
-4.81087	-2.55723	
-4.81048	-1.54982	
-4.8101	-0.947735	
-4.80972	-0.831295	
-4.80934	-0.984259	
-4.80895	-1.40139	
-4.80857	-2.10604	
-4.80819	-2.46912	
-4.80781	-1.57275	
-4.80743	0.170464	
-4.80704	1.4301	
-4.80666	1.52549	
-4.80628	0.839012	
-4.8059	0.077076	
-4.80551	-0.544605	
-4.80513	-1.01832	
-4.80475	-1.15007	
-4.80437	-0.913979	
-4.80398	-0.264992	
-4.8036	0.582245	
-4.80322	1.27525	
-4.80284	1.49837	
-4.80246	1.29425	
-4.80207	0.973957	
-4.80169	0.759312	
-4.80131	0.471352	
-4.80093	-0.19112	
-4.80054	-0.865234	
-4.80016	-0.834286	
-4.79978	-0.232738	
-4.7994	-0.0806503	
-4.79901	-0.760185	
-4.79863	-1.50413	
-4.79825	-1.43861	
-4.79787	-0.93903	
-4.79749	-0.952427	
-4.7971	-1.32636	
-4.79672	-1.02782	
-4.79634	0.247128	
-4.79596	1.54026	
-4.79557	1.84314	
-4.79519	1.41965	
-4.79481	1.17851	
-4.79443	1.39548	
-4.79405	1.42382	
-4.79366	0.570522	
-4.79328	-0.928532	
-4.7929	-2.28299	
-4.79252	-3.11753	
-4.79213	-3.64759	
-4.79175	-3.74482	
-4.79137	-2.649	
-4.79099	-0.0591049	
-4.7906	2.61874	
-4.79022	3.08447	
-4.78984	0.80434	
-4.78946	-1.9068	
-4.78908	-2.34224	
-4.78869	-0.562527	
-4.78831	0.922745	
-4.78793	0.330963	
-4.78755	-1.47719	
-4.78716	-2.58376	
-4.78678	-2.14643	
-4.7864	-0.597927	
-4.78602	1.11046	
-4.78563	2.2279	
-4.78525	2.02773	
-4.78487	0.617317	
-4.78449	-0.87883	
-4.78411	-1.29567	
-4.78372	-0.699123	
-4.78334	0.0268021	
-4.78296	0.464958	
-4.78258	0.719299	
-4.78219	0.597019	
-4.78181	-0.228592	
-4.78143	-1.33479	
-4.78105	-1.50908	
-4.78066	-0.417866	
-4.78028	0.664429	
-4.7799	0.634956	
-4.77952	-0.0101318	
-4.77914	0.113861	
-4.77875	1.09709	
-4.77837	1.45241	
-4.77799	0.272156	
-4.77761	-1.29509	
-4.77722	-1.42144	
-4.77684	0.305714	
-4.77646	2.26554	
-4.77608	2.66401	
-4.7757	1.18103	
-4.77531	-0.929245	
-4.77493	-1.91382	
-4.77455	-1.21748	
-4.77417	0.156792	
-4.77378	0.521194	
-4.7734	-0.783474	
-4.77302	-2.60894	
-4.77264	-3.28192	
-4.77225	-2.22947	
-4.77187	-0.750999	
-4.77149	-0.518639	
-4.77111	-1.6599	
-4.77073	-2.81462	
-4.77034	-2.68728	
-4.76996	-1.64422	
-4.76958	-1.25636	
-4.7692	-2.36049	
-4.76881	-4.06053	
-4.76843	-4.75381	
-4.76805	-3.89105	
-4.76767	-2.44985	
-4.76728	-1.88755	
-4.7669	-2.68339	
-4.76652	-4.03527	
-4.76614	-4.9649	
-4.76576	-4.99268	
-4.76537	-4.20002	
-4.76499	-2.72754	
-4.76461	-0.923653	
-4.76423	0.516556	
-4.76384	1.05295	
-4.76346	0.703915	
-4.76308	0.0517273	
-4.7627	-0.567245	
