8.84000,330.000
8.85500,381.000
8.87000,368.000
8.88500,377.000
8.90000,384.000
8.91500,357.000
8.93000,345.000
8.94500,382.000
8.96000,366.000
8.97500,365.000
8.99000,360.000
9.00500,369.000
9.02000,363.000
9.03500,358.000
9.05000,353.000
9.06500,346.000
9.08000,357.000
9.09500,355.000
9.11000,360.000
9.12500,378.000
9.14000,337.000
9.15500,361.000
9.17000,360.000
9.18500,369.000
9.20000,341.000
9.21500,377.000
9.23000,336.000
9.24500,365.000
9.26000,386.000
9.27500,405.000
9.29000,353.000
9.30500,388.000
9.32000,382.000
9.33500,354.000
9.35000,331.000
9.36500,326.000
9.38000,369.000
9.39500,339.000
9.41000,335.000
9.42500,361.000
9.44000,357.000
9.45500,358.000
9.47000,354.000
9.48500,372.000
9.50000,385.000
9.51500,346.000
9.53000,344.000
9.54500,344.000
9.56000,374.000
9.57500,375.000
9.59000,362.000
9.60500,369.000
9.62000,387.000
9.63500,384.000
9.65000,370.000
9.66500,379.000
9.68000,399.000
9.69500,393.000
9.71000,357.000
9.72500,358.000
9.74000,371.000
9.75500,351.000
9.77000,361.000
9.78500,368.000
9.80000,385.000
9.81500,365.000
9.83000,393.000
9.84500,365.000
9.86000,360.000
9.87500,401.000
9.89000,383.000
9.90500,376.000
9.92000,362.000
9.93500,384.000
9.95000,388.000
9.96500,371.000
9.98000,376.000
9.99500,365.000
10.01000,354.000
10.02500,358.000
10.04000,399.000
10.05500,383.000
10.07000,329.000
10.08500,352.000
10.10000,360.000
10.11500,381.000
10.13000,368.000
10.14500,367.000
10.16000,338.000
10.17500,354.000
10.19000,380.000
10.20500,382.000
10.22000,373.000
10.23500,385.000
10.25000,392.000
10.26500,364.000
10.28000,359.000
10.29500,374.000
10.31000,357.000
10.32500,345.000
10.34000,366.000
10.35500,374.000
10.37000,362.000
10.38500,367.000
10.40000,366.000
10.41500,378.000
10.43000,361.000
10.44500,360.000
10.46000,393.000
10.47500,366.000
10.49000,381.000
10.50500,379.000
10.52000,359.000
10.53500,346.000
10.55000,369.000
10.56500,363.000
10.58000,380.000
10.59500,394.000
10.61000,367.000
10.62500,387.000
10.64000,366.000
10.65500,404.000
10.67000,381.000
10.68500,351.000
10.70000,359.000
10.71500,377.000
10.73000,357.000
10.74500,393.000
10.76000,359.000
10.77500,368.000
10.79000,362.000
10.80500,379.000
10.82000,392.000
10.83500,378.000
10.85000,391.000
10.86500,383.000
10.88000,352.000
10.89500,366.000
10.91000,375.000
10.92500,391.000
10.94000,384.000
10.95500,379.000
10.97000,383.000
10.98500,360.000
11.00000,404.000
11.01500,383.000
11.03000,365.000
11.04500,360.000
11.06000,401.000
11.07500,363.000
11.09000,364.000
11.10500,370.000
11.12000,390.000
11.13500,373.000
11.15000,373.000
11.16500,387.000
11.18000,379.000
11.19500,378.000
11.21000,380.000
11.22500,389.000
11.24000,365.000
11.25500,386.000
11.27000,405.000
11.28500,399.000
11.30000,420.000
11.31500,392.000
11.33000,391.000
11.34500,399.000
11.36000,354.000
11.37500,367.000
11.39000,369.000
11.40500,393.000
11.42000,406.000
11.43500,399.000
11.45000,392.000
11.46500,361.000
11.48000,387.000
11.49500,372.000
11.51000,374.000
11.52500,388.000
11.54000,392.000
11.55500,401.000
11.57000,388.000
11.58500,384.000
11.60000,341.000
11.61500,353.000
11.63000,375.000
11.64500,391.000
11.66000,381.000
11.67500,394.000
11.69000,358.000
11.70500,367.000
11.72000,383.000
11.73500,391.000
11.75000,377.000
11.76500,383.000
11.78000,379.000
11.79500,385.000
11.81000,383.000
11.82500,387.000
11.84000,418.000
11.85500,394.000
11.87000,401.000
11.88500,388.000
11.90000,430.000
11.91500,372.000
11.93000,370.000
11.94500,383.000
11.96000,392.000
11.97500,428.000
11.99000,386.000
12.00500,378.000
12.02000,371.000
12.03500,388.000
12.05000,388.000
12.06500,375.000
12.08000,380.000
12.09500,383.000
12.11000,402.000
12.12500,351.000
12.14000,375.000
12.15500,382.000
12.17000,375.000
12.18500,412.000
12.20000,398.000
12.21500,391.000
12.23000,392.000
12.24500,388.000
12.26000,376.000
12.27500,393.000
12.29000,385.000
12.30500,378.000
12.32000,406.000
12.33500,374.000
12.35000,408.000
12.36500,357.000
12.38000,395.000
12.39500,390.000
12.41000,406.000
12.42500,406.000
12.44000,409.000
12.45500,413.000
12.47000,402.000
12.48500,391.000
12.50000,403.000
12.51500,393.000
12.53000,395.000
12.54500,415.000
12.56000,413.000
12.57500,392.000
12.59000,435.000
12.60500,424.000
12.62000,405.000
12.63500,392.000
12.65000,400.000
12.66500,411.000
12.68000,410.000
12.69500,396.000
12.71000,393.000
12.72500,390.000
12.74000,389.000
12.75500,394.000
12.77000,423.000
12.78500,425.000
12.80000,421.000
12.81500,439.000
12.83000,399.000
12.84500,408.000
12.86000,427.000
12.87500,426.000
12.89000,455.000
12.90500,464.000
12.92000,459.000
12.93500,433.000
12.95000,435.000
12.96500,449.000
12.98000,412.000
12.99500,445.000
13.01000,415.000
13.02500,448.000
13.04000,436.000
13.05500,448.000
13.07000,459.000
13.08500,471.000
13.10000,453.000
13.11500,452.000
13.13000,439.000
13.14500,434.000
13.16000,434.000
13.17500,420.000
13.19000,439.000
13.20500,455.000
13.22000,461.000
13.23500,454.000
13.25000,457.000
13.26500,480.000
13.28000,462.000
13.29500,470.000
13.31000,452.000
13.32500,486.000
13.34000,490.000
13.35500,482.000
13.37000,435.000
13.38500,463.000
13.40000,478.000
13.41500,471.000
13.43000,466.000
13.44500,470.000
13.46000,516.000
13.47500,496.000
13.49000,486.000
13.50500,493.000
13.52000,469.000
13.53500,513.000
13.55000,476.000
13.56500,478.000
13.58000,504.000
13.59500,558.000
13.61000,536.000
13.62500,548.000
13.64000,526.000
13.65500,587.000
13.67000,569.000
13.68500,587.000
13.70000,575.000
13.71500,561.000
13.73000,569.000
13.74500,547.000
13.76000,624.000
13.77500,634.000
13.79000,609.000
13.80500,608.000
13.82000,555.000
13.83500,634.000
13.85000,634.000
13.86500,596.000
13.88000,593.000
13.89500,597.000
13.91000,584.000
13.92500,561.000
13.94000,553.000
13.95500,598.000
13.97000,572.000
13.98500,533.000
14.00000,507.000
14.01500,593.000
14.03000,557.000
14.04500,577.000
14.06000,546.000
14.07500,486.000
14.09000,555.000
14.10500,572.000
14.12000,537.000
14.13500,557.000
14.15000,543.000
14.16500,572.000
14.18000,550.000
14.19500,553.000
14.21000,520.000
14.22500,541.000
14.24000,540.000
14.25500,502.000
14.27000,529.000
14.28500,524.000
14.30000,539.000
14.31500,526.000
14.33000,514.000
14.34500,526.000
14.36000,511.000
14.37500,481.000
14.39000,516.000
14.40500,511.000
14.42000,490.000
14.43500,488.000
14.45000,492.000
14.46500,511.000
14.48000,521.000
14.49500,512.000
14.51000,484.000
14.52500,520.000
14.54000,500.000
14.55500,504.000
14.57000,504.000
14.58500,486.000
14.60000,493.000
14.61500,518.000
14.63000,539.000
14.64500,503.000
14.66000,484.000
14.67500,502.000
14.69000,495.000
14.70500,510.000
14.72000,509.000
14.73500,498.000
14.75000,507.000
14.76500,495.000
14.78000,518.000
14.79500,510.000
14.81000,475.000
14.82500,465.000
14.84000,510.000
14.85500,525.000
14.87000,481.000
14.88500,530.000
14.90000,493.000
14.91500,469.000
14.93000,495.000
14.94500,498.000
14.96000,482.000
14.97500,494.000
14.99000,488.000
15.00500,502.000
15.02000,476.000
15.03500,499.000
15.05000,499.000
15.06500,512.000
15.08000,460.000
15.09500,501.000
15.11000,483.000
15.12500,464.000
15.14000,447.000
15.15500,485.000
15.17000,460.000
15.18500,439.000
15.20000,452.000
15.21500,515.000
15.23000,505.000
15.24500,496.000
15.26000,477.000
15.27500,493.000
15.29000,499.000
15.30500,504.000
15.32000,504.000
15.33500,498.000
15.35000,504.000
15.36500,475.000
15.38000,462.000
15.39500,489.000
15.41000,493.000
15.42500,495.000
15.44000,504.000
15.45500,486.000
15.47000,474.000
15.48500,464.000
15.50000,491.000
15.51500,495.000
15.53000,491.000
15.54500,473.000
15.56000,492.000
15.57500,453.000
15.59000,490.000
15.60500,501.000
15.62000,488.000
15.63500,549.000
15.65000,519.000
15.66500,535.000
15.68000,517.000
15.69500,505.000
15.71000,499.000
15.72500,501.000
15.74000,503.000
15.75500,504.000
15.77000,510.000
15.78500,540.000
15.80000,501.000
15.81500,493.000
15.83000,485.000
15.84500,512.000
15.86000,517.000
15.87500,482.000
15.89000,464.000
15.90500,478.000
15.92000,478.000
15.93500,500.000
15.95000,508.000
15.96500,504.000
15.98000,466.000
15.99500,470.000
16.01000,493.000
16.02500,469.000
16.04000,510.000
16.05500,516.000
16.07000,496.000
16.08500,505.000
16.10000,527.000
16.11500,535.000
16.13000,506.000
16.14500,469.000
16.16000,467.000
16.17500,494.000
16.19000,507.000
16.20500,526.000
16.22000,500.000
16.23500,508.000
16.25000,509.000
16.26500,494.000
16.28000,452.000
16.29500,503.000
16.31000,490.000
16.32500,498.000
16.34000,505.000
16.35500,508.000
16.37000,505.000
16.38500,481.000
16.40000,481.000
16.41500,485.000
16.43000,499.000
16.44500,487.000
16.46000,497.000
16.47500,487.000
16.49000,483.000
16.50500,486.000
16.52000,484.000
16.53500,498.000
16.55000,475.000
16.56500,475.000
16.58000,469.000
16.59500,492.000
16.61000,490.000
16.62500,496.000
16.64000,460.000
16.65500,500.000
16.67000,482.000
16.68500,505.000
16.70000,521.000
16.71500,470.000
16.73000,510.000
16.74500,475.000
16.76000,484.000
16.77500,487.000
16.79000,495.000
16.80500,495.000
16.82000,497.000
16.83500,515.000
16.85000,475.000
16.86500,478.000
16.88000,479.000
16.89500,466.000
16.91000,483.000
16.92500,473.000
16.94000,467.000
16.95500,478.000
16.97000,477.000
16.98500,455.000
17.00000,460.000
17.01500,481.000
17.03000,455.000
17.04500,464.000
17.06000,492.000
17.07500,462.000
17.09000,478.000
17.10500,482.000
17.12000,439.000
17.13500,475.000
17.15000,464.000
17.16500,481.000
17.18000,472.000
17.19500,458.000
17.21000,483.000
17.22500,515.000
17.24000,495.000
17.25500,487.000
17.27000,471.000
17.28500,467.000
17.30000,493.000
17.31500,472.000
17.33000,431.000
17.34500,495.000
17.36000,459.000
17.37500,447.000
17.39000,449.000
17.40500,467.000
17.42000,460.000
17.43500,477.000
17.45000,474.000
17.46500,458.000
17.48000,477.000
17.49500,453.000
17.51000,465.000
17.52500,451.000
17.54000,463.000
17.55500,446.000
17.57000,456.000
17.58500,461.000
17.60000,451.000
17.61500,471.000
17.63000,444.000
17.64500,466.000
17.66000,482.000
17.67500,505.000
17.69000,484.000
17.70500,465.000
17.72000,471.000
17.73500,446.000
17.75000,436.000
17.76500,467.000
17.78000,479.000
17.79500,442.000
17.81000,431.000
17.82500,472.000
17.84000,465.000
17.85500,463.000
17.87000,468.000
17.88500,456.000
17.90000,468.000
17.91500,495.000
17.93000,458.000
17.94500,454.000
17.96000,463.000
17.97500,483.000
17.99000,436.000
18.00500,427.000
18.02000,429.000
18.03500,459.000
18.05000,480.000
18.06500,431.000
18.08000,436.000
18.09500,451.000
18.11000,457.000
18.12500,471.000
18.14000,426.000
18.15500,468.000
18.17000,429.000
18.18500,477.000
18.20000,469.000
18.21500,454.000
18.23000,490.000
18.24500,438.000
18.26000,410.000
18.27500,433.000
18.29000,443.000
18.30500,462.000
18.32000,463.000
18.33500,449.000
18.35000,428.000
18.36500,436.000
18.38000,407.000
18.39500,412.000
18.41000,418.000
18.42500,453.000
18.44000,445.000
18.45500,441.000
18.47000,444.000
18.48500,437.000
18.50000,461.000
18.51500,480.000
18.53000,452.000
18.54500,469.000
18.56000,435.000
18.57500,436.000
18.59000,435.000
18.60500,413.000
18.62000,423.000
18.63500,426.000
18.65000,424.000
18.66500,442.000
18.68000,422.000
18.69500,462.000
18.71000,461.000
18.72500,423.000
18.74000,417.000
18.75500,441.000
18.77000,430.000
18.78500,468.000
18.80000,447.000
18.81500,427.000
18.83000,417.000
18.84500,452.000
18.86000,447.000
18.87500,445.000
18.89000,412.000
18.90500,403.000
18.92000,445.000
18.93500,434.000
18.95000,442.000
18.96500,463.000
18.98000,451.000
18.99500,449.000
19.01000,463.000
19.02500,458.000
19.04000,434.000
19.05500,433.000
19.07000,464.000
19.08500,457.000
19.10000,411.000
19.11500,411.000
19.13000,402.000
19.14500,415.000
19.16000,434.000
19.17500,436.000
19.19000,450.000
19.20500,434.000
19.22000,411.000
19.23500,416.000
19.25000,432.000
19.26500,466.000
19.28000,428.000
19.29500,409.000
19.31000,422.000
19.32500,419.000
19.34000,408.000
19.35500,444.000
19.37000,400.000
19.38500,399.000
19.40000,464.000
19.41500,449.000
19.43000,437.000
19.44500,442.000
19.46000,437.000
19.47500,418.000
19.49000,405.000
19.50500,424.000
19.52000,411.000
19.53500,429.000
19.55000,426.000
19.56500,436.000
19.58000,452.000
19.59500,455.000
19.61000,417.000
19.62500,413.000
19.64000,460.000
19.65500,453.000
19.67000,432.000
19.68500,402.000
19.70000,417.000
19.71500,459.000
19.73000,482.000
19.74500,423.000
19.76000,445.000
19.77500,454.000
19.79000,467.000
19.80500,451.000
19.82000,450.000
19.83500,441.000
19.85000,397.000
19.86500,403.000
19.88000,421.000
19.89500,436.000
19.91000,454.000
19.92500,416.000
19.94000,408.000
19.95500,420.000
19.97000,462.000
19.98500,423.000
20.00000,433.000
20.01500,428.000
20.03000,437.000
20.04500,438.000
20.06000,436.000
20.07500,437.000
20.09000,451.000
20.10500,448.000
20.12000,451.000
20.13500,445.000
20.15000,420.000
20.16500,419.000
20.18000,419.000
20.19500,434.000
20.21000,451.000
20.22500,460.000
20.24000,468.000
20.25500,413.000
20.27000,401.000
20.28500,442.000
20.30000,442.000
20.31500,448.000
20.33000,426.000
20.34500,431.000
20.36000,449.000
20.37500,444.000
20.39000,453.000
20.40500,453.000
20.42000,435.000
20.43500,454.000
20.45000,426.000
20.46500,449.000
20.48000,450.000
20.49500,456.000
20.51000,414.000
20.52500,453.000
20.54000,462.000
20.55500,410.000
20.57000,439.000
20.58500,470.000
20.60000,438.000
20.61500,457.000
20.63000,435.000
20.64500,414.000
20.66000,415.000
20.67500,432.000
20.69000,426.000
20.70500,439.000
20.72000,450.000
20.73500,435.000
20.75000,430.000
20.76500,440.000
20.78000,433.000
20.79500,434.000
20.81000,439.000
20.82500,441.000
20.84000,472.000
20.85500,450.000
20.87000,442.000
20.88500,437.000
20.90000,443.000
20.91500,434.000
20.93000,445.000
20.94500,442.000
20.96000,483.000
20.97500,469.000
20.99000,431.000
21.00500,445.000
21.02000,416.000
21.03500,427.000
21.05000,415.000
21.06500,450.000
21.08000,465.000
21.09500,470.000
21.11000,474.000
21.12500,453.000
21.14000,437.000
21.15500,431.000
21.17000,452.000
21.18500,449.000
21.20000,447.000
21.21500,412.000
21.23000,420.000
21.24500,419.000
21.26000,425.000
21.27500,482.000
21.29000,466.000
21.30500,432.000
21.32000,445.000
21.33500,448.000
21.35000,459.000
21.36500,441.000
21.38000,453.000
21.39500,434.000
21.41000,440.000
21.42500,448.000
21.44000,436.000
21.45500,435.000
21.47000,469.000
21.48500,459.000
21.50000,451.000
21.51500,463.000
21.53000,461.000
21.54500,423.000
21.56000,436.000
21.57500,447.000
21.59000,462.000
21.60500,427.000
21.62000,472.000
21.63500,474.000
21.65000,483.000
21.66500,488.000
21.68000,495.000
21.69500,479.000
21.71000,482.000
21.72500,453.000
21.74000,442.000
21.75500,433.000
21.77000,455.000
21.78500,479.000
21.80000,455.000
21.81500,465.000
21.83000,400.000
21.84500,433.000
21.86000,498.000
21.87500,463.000
21.89000,484.000
21.90500,466.000
21.92000,450.000
21.93500,443.000
21.95000,419.000
21.96500,456.000
21.98000,443.000
21.99500,494.000
22.01000,475.000
22.02500,475.000
22.04000,444.000
22.05500,459.000
22.07000,484.000
22.08500,483.000
22.10000,451.000
22.11500,450.000
22.13000,472.000
22.14500,467.000
22.16000,464.000
22.17500,448.000
22.19000,480.000
22.20500,457.000
22.22000,480.000
22.23500,459.000
22.25000,504.000
22.26500,482.000
22.28000,483.000
22.29500,495.000
22.31000,486.000
22.32500,458.000
22.34000,450.000
22.35500,467.000
22.37000,490.000
22.38500,468.000
22.40000,482.000
22.41500,499.000
22.43000,507.000
22.44500,438.000
22.46000,440.000
22.47500,473.000
22.49000,476.000
22.50500,485.000
22.52000,481.000
22.53500,479.000
22.55000,477.000
22.56500,465.000
22.58000,462.000
22.59500,476.000
22.61000,470.000
22.62500,470.000
22.64000,478.000
22.65500,475.000
22.67000,501.000
22.68500,488.000
22.70000,486.000
22.71500,511.000
22.73000,486.000
22.74500,503.000
22.76000,512.000
22.77500,502.000
22.79000,473.000
22.80500,499.000
22.82000,474.000
22.83500,486.000
22.85000,501.000
22.86500,517.000
22.88000,509.000
22.89500,476.000
22.91000,469.000
22.92500,545.000
22.94000,482.000
22.95500,504.000
22.97000,513.000
22.98500,496.000
23.00000,518.000
23.01500,514.000
23.03000,518.000
23.04500,517.000
23.06000,469.000
23.07500,500.000
23.09000,515.000
23.10500,513.000
23.12000,519.000
23.13500,496.000
23.15000,487.000
23.16500,502.000
23.18000,507.000
23.19500,494.000
23.21000,522.000
23.22500,529.000
23.24000,530.000
23.25500,524.000
23.27000,479.000
23.28500,492.000
23.30000,500.000
23.31500,493.000
23.33000,505.000
23.34500,505.000
23.36000,474.000
23.37500,492.000
23.39000,517.000
23.40500,504.000
23.42000,522.000
23.43500,508.000
23.45000,512.000
23.46500,497.000
23.48000,516.000
23.49500,534.000
23.51000,532.000
23.52500,534.000
23.54000,545.000
23.55500,543.000
23.57000,541.000
23.58500,515.000
23.60000,533.000
23.61500,534.000
23.63000,520.000
23.64500,552.000
23.66000,527.000
23.67500,518.000
23.69000,529.000
23.70500,522.000
23.72000,584.000
23.73500,567.000
23.75000,519.000
23.76500,528.000
23.78000,495.000
23.79500,547.000
23.81000,542.000
23.82500,557.000
23.84000,580.000
23.85500,561.000
23.87000,517.000
23.88500,536.000
23.90000,551.000
23.91500,531.000
23.93000,554.000
23.94500,544.000
23.96000,549.000
23.97500,566.000
23.99000,547.000
24.00500,566.000
24.02000,531.000
24.03500,558.000
24.05000,568.000
24.06500,559.000
24.08000,577.000
24.09500,582.000
24.11000,553.000
24.12500,558.000
24.14000,576.000
24.15500,565.000
24.17000,557.000
24.18500,556.000
24.20000,550.000
24.21500,571.000
24.23000,599.000
24.24500,565.000
24.26000,583.000
24.27500,541.000
24.29000,556.000
24.30500,544.000
24.32000,587.000
24.33500,570.000
24.35000,580.000
24.36500,559.000
24.38000,585.000
24.39500,586.000
24.41000,585.000
24.42500,585.000
24.44000,577.000
24.45500,563.000
24.47000,569.000
24.48500,580.000
24.50000,600.000
24.51500,604.000
24.53000,590.000
24.54500,599.000
24.56000,580.000
24.57500,583.000
24.59000,575.000
24.60500,603.000
24.62000,581.000
24.63500,610.000
24.65000,623.000
24.66500,620.000
24.68000,579.000
24.69500,622.000
24.71000,641.000
24.72500,615.000
24.74000,599.000
24.75500,610.000
24.77000,600.000
24.78500,614.000
24.80000,632.000
24.81500,619.000
24.83000,645.000
24.84500,639.000
24.86000,634.000
24.87500,616.000
24.89000,621.000
24.90500,582.000
24.92000,585.000
24.93500,610.000
24.95000,594.000
24.96500,647.000
24.98000,641.000
24.99500,625.000
25.01000,611.000
25.02500,633.000
25.04000,640.000
25.05500,649.000
25.07000,622.000
25.08500,636.000
25.10000,627.000
25.11500,627.000
25.13000,634.000
25.14500,615.000
25.16000,639.000
25.17500,606.000
25.19000,603.000
25.20500,602.000
25.22000,646.000
25.23500,648.000
25.25000,658.000
25.26500,641.000
25.28000,632.000
25.29500,617.000
